text,label,category
I have sent you the project presentation via email. Please check and let me know your thoughts.,0,chat
"IRCTC: PNR 610925445 confirmed. Coach S5, Berth 50. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 904758604 confirmed. Coach A1, Berth 45. Please carry a valid original photo ID during travel.",0,travel
"Thanks for the help yesterday, really appreciate it!",0,chat
"Your Axis Bank Account XX7300 is debited by INR 45.00 at Zepto. Avl Bal: INR 17,213.00. Report unauthorized: 1800112211.",0,bank_normal
Can you share the lecture notes from today's session?,0,chat
Alert from Canara Bank: Your account 1448 is restricted. Update your KYC today immediately at http://canarabank-secure-verify.info.,1,bank_kyc
"Your HDFC Account XX3671 is debited by INR 890.00 at Blinkit. Avl Bal: INR 8,722.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 815206438 confirmed. Coach B2, Berth 15. Please carry a valid original photo ID during travel.",0,travel
Your order #929716 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
India Post: Package delivery paused due to incomplete home address. Pay Rs 25 redelivery fee at http://indiapost-reschedule.site,1,delivery
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9873574680.",1,fake_job
Your order #796314 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #834158 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
875807 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Alert from SBI: Your account 3740 is restricted. Update your KYC to avoid permanent blocking at http://sbi-pan-link.click.,1,bank_kyc
"IRCTC: PNR 311476028 confirmed. Coach B1, Berth 40. Please carry a valid original photo ID during travel.",0,travel
See you in 15 minutes at the office cafeteria.,0,chat
886635 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9291050161 immediately.",1,utility
See you in 15 minutes at the office cafeteria.,0,chat
"Dear consumer, power supply will be cut off tonight at 8:00 PM for non-payment of electricity bill. Call electricity desk 9427300983 immediately.",1,utility
"Your Bank of Baroda Account XX1078 is debited by INR 1,250.00 at Blinkit. Avl Bal: INR 44,832.00. Report unauthorized: 1800112211.",0,bank_normal
"Congratulations! Your mobile number won ₹50,00,000 in nationwide lucky draw! Call manager at 9302386214 to claim your prize.",1,lottery
Have you booked the movie tickets for tonight?,0,chat
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9745508619 within 2 hours to avoid arrest.,1,police_threat
"IRCTC: PNR 457770144 confirmed. Coach S4, Berth 54. Please carry a valid original photo ID during travel.",0,travel
"Your Bank of Baroda Account XX5567 is debited by INR 45.00 at Zomato. Avl Bal: INR 65,654.00. Report unauthorized: 1800112211.",0,bank_normal
Can you share the lecture notes from today's session?,0,chat
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9371278692 within 2 hours to avoid arrest.,1,police_threat
Did you get a chance to review the pull request for the new authentication module?,0,chat
BlueDart: Package delivery paused due to incomplete home address. Pay Rs 35 redelivery fee at http://bluedart-reschedule.pw,1,delivery
Congratulations! Your mobile number won Tata Harrier SUV in nationwide lucky draw! Call manager at 9587098188 to claim your prize.,1,lottery
"Your Myntra package containing 2 items is expected to be delivered by Thursday, 5 PM.",0,ecommerce
BlueDart: Package delivery paused due to incomplete home address. Pay Rs 49 redelivery fee at http://bluedart-reschedule.me,1,delivery
Alert from HDFC: Your account 8227 is restricted. Update your KYC today immediately at http://hdfc-netbank-login.info.,1,bank_kyc
Alert from Canara Bank: Your account 9835 is restricted. Update your KYC within 24 hours at http://canarabank-kyc-update.pw.,1,bank_kyc
"IRCTC: PNR 416730059 confirmed. Coach B2, Berth 43. Please carry a valid original photo ID during travel.",0,travel
Let me know once you reach home safely.,0,chat
524190 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
See you in 15 minutes at the office cafeteria.,0,chat
759966 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 703837682 confirmed. Coach B1, Berth 49. Please carry a valid original photo ID during travel.",0,travel
Your order #511811 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your Canara Bank Account XX9119 is debited by INR 1,250.00 at Myntra. Avl Bal: INR 5,755.00. Report unauthorized: 1800112211.",0,bank_normal
Your order #726020 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9624568852.",1,fake_job
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9123647205 within 2 hours to avoid arrest.,1,police_threat
FedEx: Package delivery paused due to incomplete home address. Pay Rs 49 redelivery fee at http://fedex-reschedule.cc,1,delivery
"Your Bank of Baroda Account XX2033 is debited by INR 45.00 at Myntra. Avl Bal: INR 28,283.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 984205108 confirmed. Coach A1, Berth 34. Please carry a valid original photo ID during travel.",0,travel
"Paytm: Pending refund of Rs 2,50,000 failed. Complete OTP verification at http://paytm-refund.info to credit money.",1,refund
Alert from Kotak: Your account 8400 is restricted. Update your KYC to avoid permanent blocking at http://kotak-kyc-update.click.,1,bank_kyc
Your order #491342 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9562794267 immediately.",1,utility
Your order #804582 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
948389 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9122362925 within 2 hours to avoid arrest.,1,police_threat
Can you share the lecture notes from today's session?,0,chat
"Work from home daily! Earn ₹4,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9609431998.",1,fake_job
India Post: Package delivery paused due to incomplete home address. Pay Rs 35 redelivery fee at http://indiapost-reschedule.xyz,1,delivery
Your order #659070 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9312239588.",1,fake_job
"Your Canara Bank Account XX4397 is debited by INR 420.00 at Zomato. Avl Bal: INR 23,325.00. Report unauthorized: 1800112211.",0,bank_normal
"Your PNB Account XX1808 is debited by INR 1,250.00 at Flipkart. Avl Bal: INR 33,718.00. Report unauthorized: 1800112211.",0,bank_normal
"Your Axis Bank Account XX2377 is debited by INR 890.00 at Amazon. Avl Bal: INR 59,176.00. Report unauthorized: 1800112211.",0,bank_normal
See you in 15 minutes at the office cafeteria.,0,chat
"IRCTC: PNR 755661841 confirmed. Coach B3, Berth 56. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 648883184 confirmed. Coach S5, Berth 29. Please carry a valid original photo ID during travel.",0,travel
529069 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9158458981.",1,fake_job
595283 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
359405 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"PhonePe: Pending refund of ₹25,000 failed. Complete OTP verification at http://phonepe-refund.site to credit money.",1,refund
Amazon Pay: Pending refund of ₹25 Lakhs failed. Complete OTP verification at http://amazonpay-refund.site to credit money.,1,refund
728758 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Have you booked the movie tickets for tonight?,0,chat
674901 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9255307661 to claim your prize.,1,lottery
Have you booked the movie tickets for tonight?,0,chat
"Google Pay: Pending refund of ₹25,000 failed. Complete OTP verification at http://googlepay-refund.cc to credit money.",1,refund
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9737020984 within 2 hours to avoid arrest.,1,police_threat
Your order #467658 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Happy anniversary to you both! Have an amazing celebration.,0,chat
Alert from PNB: Your account 1874 is restricted. Update your KYC to avoid permanent blocking at http://pnb-account-reactivate.site.,1,bank_kyc
See you in 15 minutes at the office cafeteria.,0,chat
Urgent notice from Telecom Authority: Legal case registered under your ID. Call investigation officer 9160084389 within 2 hours to avoid arrest.,1,police_threat
"IRCTC: PNR 151100801 confirmed. Coach B3, Berth 28. Please carry a valid original photo ID during travel.",0,travel
DHL: Package delivery paused due to incomplete home address. Pay Rs 49 redelivery fee at http://dhl-reschedule.online,1,delivery
643803 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9453538596.",1,fake_job
Happy anniversary to you both! Have an amazing celebration.,0,chat
BlueDart: Package delivery paused due to incomplete home address. Pay Rs 19 redelivery fee at http://bluedart-reschedule.site,1,delivery
"IRCTC: PNR 964934641 confirmed. Coach B3, Berth 27. Please carry a valid original photo ID during travel.",0,travel
"Your ICICI Account XX2421 is debited by INR 150.00 at Zomato. Avl Bal: INR 50,510.00. Report unauthorized: 1800112211.",0,bank_normal
Have you booked the movie tickets for tonight?,0,chat
"Your HDFC Account XX8187 is debited by INR 150.00 at Swiggy. Avl Bal: INR 84,944.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 102074242 confirmed. Coach B1, Berth 41. Please carry a valid original photo ID during travel.",0,travel
Your order #103729 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 933298459 confirmed. Coach B1, Berth 66. Please carry a valid original photo ID during travel.",0,travel
Your order #728935 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 620771762 confirmed. Coach A1, Berth 59. Please carry a valid original photo ID during travel.",0,travel
"Work from home daily! Earn ₹4,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9968535946.",1,fake_job
"Work from home daily! Earn ₹6,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9537809212.",1,fake_job
759774 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Let me know once you reach home safely.,0,chat
"IRCTC: PNR 311144131 confirmed. Coach A1, Berth 47. Please carry a valid original photo ID during travel.",0,travel
